threshold,n,accuracy,precision,recall,f1,roc_auc,pr_auc,fpr,fnr,tn,fp,fn,tp
0.33,20163,0.9210930913058573,0.8682399213372665,0.9880976602238046,0.9242993766950564,0.9862362278151787,0.984288783870757,0.14264976289557726,0.011902339776195321,8859,1474,117,9713
0.34,20163,0.9225809651341567,0.8716404494382023,0.98646998982706,0.9255070388928657,0.9862362278151787,0.984288783870757,0.1381980063873028,0.01353001017293998,8905,1428,133,9697
0.35000000000000003,20163,0.9245152011109458,0.8754519161243673,0.9853509664292981,0.9271561213745573,0.9862362278151787,0.984288783870757,0.13335914061743928,0.014649033570701932,8955,1378,144,9686
0.36000000000000004,20163,0.9259534791449685,0.8788512223938926,0.9837232960325534,0.9283348533576538,0.9862362278151787,0.984288783870757,0.12900416142456209,0.01627670396744659,9000,1333,160,9670
0.37,20163,0.9272925655904379,0.8821271929824561,0.9820956256358088,0.9294310195436604,0.9862362278151787,0.984288783870757,0.12484273686247943,0.01790437436419125,9043,1290,176,9654
0.38,20163,0.9283340772702475,0.8852338509602132,0.980061037639878,0.930237049196157,0.9862362278151787,0.984288783870757,0.12087486693119133,0.019938962360122076,9084,1249,196,9634
0.39,20163,0.9291772057729505,0.8882624768946396,0.9777212614445575,0.9308474576271186,0.9862362278151787,0.984288783870757,0.1170037743153005,0.02227873855544252,9124,1209,219,9611
0.4,20163,0.9299707384813768,0.8906627065156859,0.9761953204476094,0.9314696175499902,0.9862362278151787,0.984288783870757,0.1140036775379851,0.023804679552390642,9155,1178,234,9596
0.41000000000000003,20163,0.9307642711898031,0.8935237028742068,0.974059003051882,0.9320549011973134,0.9862362278151787,0.984288783870757,0.11042291686828608,0.025940996948118005,9192,1141,255,9575
0.42000000000000004,20163,0.9310618459554629,0.8955014058106842,0.9720244150559512,0.9321951219512196,0.9862362278151787,0.984288783870757,0.10790670666795703,0.02797558494404883,9218,1115,275,9555
0.43,20163,0.9318553786638893,0.8989431968295905,0.969175991861648,0.9327393773252398,0.9862362278151787,0.984288783870757,0.10364850479047712,0.030824008138351983,9262,1071,303,9527
0.44,20163,0.9322521450181025,0.9019756838905775,0.9660223804679552,0.9329010708321053,0.9862362278151787,0.984288783870757,0.09987418948998354,0.03397761953204476,9301,1032,334,9496
0.45,20163,0.9326489113723156,0.9050487664945496,0.9628687690742624,0.933063880126183,0.9862362278151787,0.984288783870757,0.09609987418948998,0.037131230925737536,9340,993,365,9465
0.46,20163,0.9331448693150821,0.9080238599191841,0.9601220752797559,0.9333465189873418,0.9862362278151787,0.984288783870757,0.09251911351979096,0.03987792472024415,9377,956,392,9438
0.47000000000000003,20163,0.9336904230521251,0.9108853410740203,0.9576805696846389,0.9336969997520457,0.9862362278151787,0.984288783870757,0.08913190748088648,0.04231943031536114,9412,921,416,9414
0.48000000000000004,20163,0.9343351683777216,0.9140381619937694,0.9551373346897253,0.9341359068749379,0.9862362278151787,0.984288783870757,0.08545436949579019,0.04486266531027467,9450,883,441,9389
0.49,20163,0.934831126320488,0.9172873382987063,0.9521871820956256,0.9344115004492363,0.9862362278151787,0.984288783870757,0.08168005419529663,0.04781281790437437,9489,844,470,9360
0.5,20163,0.9347815305262114,0.9200789343857918,0.9486266531027467,0.9341347357876284,0.9862362278151787,0.984288783870757,0.07838962547178942,0.05137334689725331,9523,810,505,9325
0.51,20163,0.9347815305262114,0.9227484857511667,0.9453713123092574,0.9339229184463093,0.9862362278151787,0.984288783870757,0.07529275137907675,0.054628687690742625,9555,778,537,9293
0.52,20163,0.9347815305262114,0.9254521834715699,0.9421159715157681,0.9337097343348288,0.9862362278151787,0.984288783870757,0.07219587728636408,0.05788402848423194,9587,746,569,9261
0.53,20163,0.9345831473491047,0.9278174323916759,0.9388606307222788,0.9333063659806846,0.9862362278151787,0.984288783870757,0.06948611245524049,0.06113936927772126,9615,718,601,9229
0.54,20163,0.9342855725834449,0.9297625063163214,0.9359104781281791,0.9328263624841572,0.9862362278151787,0.984288783870757,0.06726023420110326,0.06408952187182096,9638,695,630,9200
0.55,20163,0.9345831473491047,0.9328654256942325,0.9329603255340794,0.9329128732007528,0.9862362278151787,0.984288783870757,0.06387302816219878,0.06703967446592066,9673,660,659,9171
0.56,20163,0.9343847641719982,0.935764778198955,0.9291963377416074,0.9324689908631515,0.9862362278151787,0.984288783870757,0.06067937675408884,0.07080366225839267,9706,627,696,9134
0.5700000000000001,20163,0.9331944651093588,0.9374935533780299,0.924618514750763,0.93101152368758,0.9862362278151787,0.984288783870757,0.058647053130746155,0.07538148524923703,9727,606,741,9089
0.5800000000000001,20163,0.9326489113723156,0.9400581757739456,0.9205493387589013,0.9302014802631579,0.9862362278151787,0.984288783870757,0.055840510984225294,0.07945066124109867,9756,577,781,9049
0.59,20163,0.9316569954867827,0.941772945849885,0.9164801627670397,0.9289544235924933,0.9862362278151787,0.984288783870757,0.05390496467627988,0.08351983723296033,9776,557,821,9009
