mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.8346711794535319,0.062001910452273094,0.12619884808858237,0.019932127563941394,balanced,0.01,"{'model__class_weight': 'balanced', 'model__C': 0.01}",0.942577295704552,0.9386211442855702,0.9424945524097057,0.9412309974666092,0.0018457540163205896,4,0.9427015925550299,0.9424446418914624,0.9426358985730185,0.942594044339837,0.00010899462831830359
1.1221960385640461,0.34402310721806295,0.08614540100097656,0.04072485818750962,balanced,1.0,"{'model__class_weight': 'balanced', 'model__C': 1}",0.9573304057969599,0.9562523591147689,0.9572253109165741,0.956936025276101,0.00048532518210902566,2,0.9588438044694192,0.9588512537904647,0.9574683166971135,0.9583877916523323,0.000650174088508689
0.44501185417175293,0.09942873553364887,0.060947418212890625,0.02188399046758803,,0.01,"{'model__class_weight': None, 'model__C': 0.01}",0.9429150095275505,0.9390120905212402,0.9427494578938889,0.9415588526475599,0.0018021005950268206,3,0.9430233584455816,0.9428107687668432,0.9429404839556601,0.9429248703893617,8.748878200828429e-05
1.583077112833659,0.6692436573386245,0.0803357760111491,0.028751957468022542,balanced,10.0,"{'model__class_weight': 'balanced', 'model__C': 10}",0.9595799837622028,0.9563920404757068,0.9597493076065426,0.958573777281484,0.0015442688147529898,1,0.9614575873070583,0.9608135933796602,0.9594777696541151,0.9605829834469445,0.0008245423743009268
