,threshold,accuracy,balanced_accuracy,precision,recall,f1,mcc,tn,fp,fn,tp,false_positive_rate,false_negative_rate,specificity,n,positive_rate_actual,positive_rate_predicted,cost
186,0.94,0.901178,0.899017,0.978887,0.814728,0.889295,0.81242,10190,173,1824,8021,0.016694,0.185272,0.983306,20208,0.487183,0.405483,36653.0
187,0.945,0.899891,0.897674,0.979877,0.811173,0.88758,0.810385,10199,164,1859,7986,0.015826,0.188827,0.984174,20208,0.487183,0.403306,37344.0
188,0.95,0.897763,0.895449,0.981672,0.80518,0.88471,0.807079,10215,148,1918,7927,0.014282,0.19482,0.985718,20208,0.487183,0.399594,38508.0
189,0.955,0.895388,0.892994,0.982404,0.799594,0.881622,0.803115,10222,141,1973,7872,0.013606,0.200406,0.986394,20208,0.487183,0.396526,39601.0
190,0.96,0.892666,0.890168,0.983863,0.792687,0.877988,0.798752,10235,128,2041,7804,0.012352,0.207313,0.987648,20208,0.487183,0.392518,40948.0
191,0.965,0.888905,0.886267,0.985685,0.783342,0.872941,0.792727,10251,112,2133,7712,0.010808,0.216658,0.989192,20208,0.487183,0.387173,42772.0
192,0.97,0.88559,0.882836,0.986942,0.775419,0.868487,0.787369,10262,101,2211,7634,0.009746,0.224581,0.990254,20208,0.487183,0.382769,44321.0
193,0.975,0.881285,0.878387,0.988326,0.765363,0.862671,0.780399,10274,89,2310,7535,0.008588,0.234637,0.991412,20208,0.487183,0.377276,46289.0
194,0.98,0.876683,0.873631,0.989873,0.754596,0.856369,0.773028,10287,76,2416,7429,0.007334,0.245404,0.992666,20208,0.487183,0.371388,48396.0
195,0.985,0.86926,0.86599,0.990868,0.738446,0.846234,0.760825,10296,67,2575,7270,0.006465,0.261554,0.993535,20208,0.487183,0.363074,51567.0
196,0.99,0.860055,0.856508,0.992559,0.718131,0.833333,0.745988,10310,53,2775,7070,0.005114,0.281869,0.994886,20208,0.487183,0.352484,55553.0
